user_id,book_id,rating,afinidad
U_0039,UPOqxAEACAAJ,2.9,0.052
U_0039,90k8DwAAQBAJ,3.1,0.086
U_0039,rVjOh08C6KIC,3.0,0.086
U_0039,dg7X0AEACAAJ,3.4,0.156
U_0039,i2GcPwAACAAJ,3.3,0.011
U_0039,JHhQDQEACAAJ,3.1,0.051
U_0039,nevaAAAAMAAJ,3.0,0.015
U_0039,xvH0swEACAAJ,3.9,0.039
U_0039,i_jl0BZza1EC,3.5,0.009
U_0039,rqDHJ1S9UKsC,3.1,0.053
U_0040,GHcl9VeXbK0C,3.3,0.017
U_0040,rVjOh08C6KIC,3.3,0.103
U_0040,BLCCGfcc_CQC,4.0,0.077
U_0040,m4jGrQEACAAJ,3.8,0.113
U_0040,OTP9jwEACAAJ,3.2,0.046
U_0040,8GfMjPUExuIC,3.5,0.046
U_0040,LeqhDwAAQBAJ,3.3,0.013
U_0040,IxmcAAAAMAAJ,3.8,0.113
U_0040,uPWBHwLjeXsC,3.4,0.227
U_0040,Hbg-BAAAQBAJ,4.0,0.227
U_0040,M0PEOj7I9IkC,3.6,0.046
U_0040,sruDQgAACAAJ,3.6,0.077
U_0040,b4Zspui3ekgC,3.4,0.034
U_0040,GP9aAAAAMAAJ,2.9,0.046
U_0040,owYUDAAAQBAJ,3.2,0.077
U_0040,i03NKy0ml1gC,4.3,0.227
U_0040,S9RJEAAAQBAJ,3.3,0.103
U_0040,wfaz2SE61hcC,3.9,0.074
U_0040,I51aAAAAMAAJ,3.4,0.034
U_0040,84vD69aw4jkC,3.4,0.062
U_0040,bl_cDAAAQBAJ,4.0,0.113
U_0040,OC9aAAAAYAAJ,3.3,0.113
U_0040,kLZPEAAAQBAJ,3.5,0.017
U_0040,TNyoCwAAQBAJ,3.2,0.014
U_0040,XfkmrSZgTK4C,4.2,0.074
U_0040,2yDOBgAAQBAJ,3.6,0.076
U_0040,p2yZveBQhqAC,4.1,0.062
U_0040,reNohFsTpEEC,2.7,0.062
U_0040,VTu8i9vGUksC,3.1,0.103
U_0041,pWvEjwEACAAJ,3.1,0.096
U_0041,QES7mCcS4EwC,3.1,0.061
U_0041,M7vrDwAAQBAJ,3.3,0.159
U_0041,actiAwAAQBAJ,2.5,0.039
U_0041,fVXhWW7ZRkwC,3.1,0.033
U_0041,2GRbAAAAMAAJ,3.5,0.061
U_0041,4IEpZhnfVH0C,3.1,0.061
U_0041,3WeLoAOXRpMC,3.2,0.02
U_0041,EjRyDwAAQBAJ,3.4,0.159
U_0041,efkEAQAAIAAJ,3.0,0.039
U_0041,nVnaCwAAQBAJ,3.1,0.062
U_0041,9-9EepyqLFEC,3.6,0.159
U_0042,UGlRAAAAYAAJ,3.3,0.074
U_0042,-s5XAwAAQBAJ,3.5,0.185
U_0042,B0iWvgEACAAJ,2.8,0.039
U_0042,crVOPngoovIC,3.5,0.185
U_0042,uzxdQTUDrkkC,3.2,0.027
U_0042,8JN5AAAAMAAJ,3.0,0.001
U_0042,qy3AW7e7B6wC,3.1,0.074
U_0042,FU5bPgAACAAJ,3.3,0.116
U_0042,cSDgBAAAQBAJ,3.2,0.057
U_0042,OGo9PgAACAAJ,2.8,0.039
U_0042,v3nZvQEACAAJ,2.9,0.027
U_0042,76-7geRyQj0C,3.1,0.039
U_0042,tMbCQ7CM9wAC,2.9,0.077
U_0042,sruDQgAACAAJ,3.2,0.027
U_0042,0zWbv25MEzkC,3.3,0.116
U_0042,9_RvVRPMFeIC,2.8,0.039
U_0042,aMokDwAAQBAJ,3.0,0.126
U_0042,gLFlHg41M2cC,3.7,0.126
U_0042,kACVG3_d3jYC,3.5,0.053
U_0042,90k8DwAAQBAJ,3.2,0.185
U_0042,q9lfPwAACAAJ,3.3,0.077
U_0042,20KXzwEACAAJ,3.6,0.074
U_0042,3Tv4aTj6zl4C,2.4,0.027
U_0042,xOnhG9tidGsC,2.7,0.002
U_0043,01UfVvh3xXIC,3.0,0.041
U_0043,rnWY_tjp9WgC,2.8,0.028
U_0043,ujXZe244b48C,3.2,0.058
U_0043,YWRoAAAAMAAJ,3.0,0.012
U_0043,03WquAAACAAJ,3.5,0.07
U_0043,ZRY3PAAACAAJ,2.6,0.09
U_0043,Y4kcmQEACAAJ,3.1,0.03
U_0043,sMEpJrKBqkAC,2.1,0.041
U_0044,BUzToQEACAAJ,2.7,0.132
U_0044,6P_jN6zUuMcC,2.5,0.01
U_0044,Pepy2_OXEe4C,3.0,0.222
U_0044,lIhjDwAAQBAJ,2.6,0.04
U_0044,L6mXyQEACAAJ,2.7,0.024
U_0044,JQP8CwAAQBAJ,2.9,0.149
U_0044,Mmtn9-YpF6EC,2.5,0.13
U_0044,irAcxdmzo-IC,2.6,0.149
U_0044,XRx14F6czVIC,2.6,0.132
U_0044,1ROJDwAAQBAJ,3.0,0.222
U_0044,Gc7TswEACAAJ,2.3,0.132
U_0044,mmcQAQAAIAAJ,2.6,0.13
U_0044,j-8WEAAAQBAJ,2.6,0.149
U_0044,RW9xER26nBcC,3.0,0.222
U_0044,wqRQqXKuU7sC,2.6,0.149
U_0044,MhHxCQAAQBAJ,2.7,0.022
U_0044,U60gzgEACAAJ,2.5,0.132
U_0044,qKL9if9wl_UC,2.7,0.222
U_0044,5S3NBgAAQBAJ,2.1,0.051
U_0045,JaPyoQEACAAJ,2.8,0.098
U_0045,h68vDwAAQBAJ,2.9,0.106
U_0045,TKgOAQAAMAAJ,3.2,0.157
U_0045,B0iWvgEACAAJ,2.8,0.157
U_0045,1zrIgjyGKcQC,3.5,0.183
U_0045,8yhFDwAAQBAJ,2.4,0.012
U_0045,FGFy2Pl_LSUC,3.1,0.106
U_0045,WXTWAAAAMAAJ,2.9,0.05
U_0045,84vD69aw4jkC,2.8,0.028
U_0045,lymJEAAAQBAJ,3.3,0.183
U_0045,hDhPp1nFjFYC,2.6,0.043
U_0046,M1AUC4TY4u0C,3.2,0.0
U_0046,20KXzwEACAAJ,3.5,0.115
U_0046,w3mAEAAAQBAJ,3.1,0.025
U_0046,Mo7D3Je7_DMC,2.5,0.0
U_0046,00rsK2Y98gQC,2.3,0.068
U_0046,MxIUDAAAQBAJ,2.5,0.03
U_0046,JaPyoQEACAAJ,2.8,0.051
U_0046,-113swEACAAJ,2.8,0.029
U_0046,uwxBYgEACAAJ,3.0,0.008
U_0046,UFjDDwAAQBAJ,2.8,0.19
U_0046,8M60Hy6B6LgC,2.6,0.009
U_0046,4IvL1DHwlycC,2.8,0.036
U_0046,Y_VuDwAAQBAJ,2.7,0.029
U_0046,mmeAEQAAQBAJ,2.7,0.19
U_0046,nxC1wF3_IEAC,2.8,0.19
U_0046,sMEpJrKBqkAC,2.3,0.19
U_0046,glRaAAAAMAAJ,3.3,0.016
U_0047,F0M9PgAACAAJ,3.3,0.046
U_0047,rQ48mioxnxMC,3.7,0.052
U_0047,bl_cDAAAQBAJ,4.0,0.087
U_0047,fe-Z3OYQmLoC,3.7,0.084
U_0047,BcRqAAAAMAAJ,3.5,0.087
U_0047,vIIH0QEACAAJ,3.5,0.084
U_0047,UGlRAAAAYAAJ,3.8,0.081
U_0047,YlEur3srE00C,3.5,0.087
U_0047,7UHjoQEACAAJ,3.0,0.046
U_0047,g2TjoQEACAAJ,3.6,0.072
U_0047,YWRoAAAAMAAJ,3.7,0.126
U_0047,sUYDQIXSEtoC,3.3,0.052
U_0047,xeDDCQAAQBAJ,3.4,0.126
U_0047,ddlN5vNGcpwC,3.9,0.072
U_0047,hNUWAQAAMAAJ,3.5,0.053
U_0048,yfnbDQAAQBAJ,3.4,0.112
U_0048,xFIN97PzxxYC,3.6,0.067
U_0048,ujfQK2PvUrUC,3.0,0.053
U_0048,HrKeslgGOfMC,3.4,0.067
U_0048,O53UXtrb68EC,3.5,0.136
U_0048,Mmtn9-YpF6EC,3.1,0.048
U_0048,13mAEAAAQBAJ,3.4,0.043
U_0048,xOnhG9tidGsC,3.0,0.045
U_0048,aeEKAAAAYAAJ,3.5,0.043
U_0048,U4ArAQAAMAAJ,3.2,0.004
U_0048,1G4FlXMOgfkC,3.3,0.112
U_0048,p0xvDQq7hZ8C,3.8,0.062
U_0048,lrUqYRMF30EC,3.1,0.021
U_0048,UUKgAQAACAAJ,4.0,0.099
U_0048,jLRKDwAAQBAJ,3.4,0.112
U_0049,8e-fPwAACAAJ,2.8,0.094
U_0049,_MRQ46NLr08C,2.0,0.0
U_0049,QlP3zgEACAAJ,2.6,0.094
U_0049,ZMLkjwEACAAJ,2.5,0.101
U_0049,00rsK2Y98gQC,1.6,0.0
U_0049,lrUqYRMF30EC,2.2,0.028
U_0049,QvtHgxGTApcC,2.9,0.246
U_0049,UYIrAQAAMAAJ,2.7,0.173
U_0049,uVnubbbLILUC,2.6,0.246
U_0049,3wrIrQEACAAJ,2.7,0.101
U_0049,Mo7D3Je7_DMC,2.3,0.173
U_0049,7KoHDheyeLwC,2.4,0.032
U_0049,VmHMo80IywQC,2.6,0.014
U_0049,90E8S6F-M7EC,2.8,0.0
U_0049,S7TQixYMzhEC,2.5,0.173
U_0049,klGC6xroFOwC,2.3,0.173
U_0049,sruDQgAACAAJ,2.6,0.032
U_0049,nxC1wF3_IEAC,1.9,0.0
U_0049,-s5XAwAAQBAJ,2.8,0.173
U_0050,A9RvngEACAAJ,3.4,0.027
U_0050,NnM-uISyywAC,3.9,0.061
U_0050,OqW7183UykkC,3.3,0.026
U_0050,O53UXtrb68EC,3.4,0.108
U_0050,jHtA0QEACAAJ,3.3,0.004
U_0050,XfkmrSZgTK4C,4.1,0.108
U_0051,bBHnjgEACAAJ,2.9,0.052
U_0051,0CskCpSei1UC,2.6,0.101
U_0051,uwxBYgEACAAJ,3.1,0.006
U_0051,5BKiuQAACAAJ,3.0,0.052
U_0051,9VOHMgEACAAJ,2.7,0.128
U_0051,zHYO1Fh9_JMC,2.5,0.004
U_0051,IqQINfZ3sM4C,3.2,0.101
U_0052,3WeLoAOXRpMC,3.0,0.122
U_0052,FSGPEAAAQBAJ,3.3,0.122
U_0052,tcVTC9XJN-8C,3.1,0.085
U_0052,2cl7AgAAQBAJ,3.0,0.078
U_0052,nOGvDwAAQBAJ,3.0,0.054
U_0052,yvoYQVySRHUC,2.8,0.07
U_0052,BUzToQEACAAJ,2.8,0.036
U_0053,qy3AW7e7B6wC,3.2,0.012
U_0053,M1AUC4TY4u0C,3.8,0.088
U_0053,OGo9PgAACAAJ,3.0,0.022
U_0053,oQ0hCgAAQBAJ,3.4,0.072
U_0053,aeEKAAAAYAAJ,3.6,0.045
U_0053,kVsIeb1Asl4C,3.2,0.027
U_0054,MFaW0YdVOZQC,3.9,0.111
U_0054,nt2gYevSZrMC,3.3,0.082
U_0054,3WeLoAOXRpMC,3.6,0.043
U_0054,JYMLR4gzSR8C,3.4,0.0
U_0054,q9lfPwAACAAJ,3.7,0.043
U_0054,I51aAAAAMAAJ,3.5,0.017
U_0054,IU18-v_3Tm4C,3.5,0.003
U_0054,se6oEAAAQBAJ,3.5,0.056
U_0054,SGjOnk3-JooC,3.7,0.045
U_0054,fchnzgEACAAJ,3.2,0.045
U_0054,afSBdDkZTgkC,4.1,0.082
U_0054,ghKyLjIU4-QC,3.6,0.0
U_0054,SHzsEAAAQBAJ,3.4,0.111
U_0054,Tbl6VNGP2XwC,3.8,0.124
U_0054,f2v68ta2PMEC,3.3,0.088
U_0054,ixnTCwAAQBAJ,3.5,0.037
U_0055,66jK6yjlYQ0C,3.5,0.017
U_0055,gijG7fSwvjAC,3.5,0.076
U_0055,Kkc-0AEACAAJ,3.4,0.031
U_0055,XFXWnQEACAAJ,2.9,0.017
U_0055,435JAQAAIAAJ,3.3,0.089
U_0055,DsuMmwEACAAJ,3.5,0.089
U_0055,7pzVCQAAQBAJ,3.6,0.056
U_0056,mWuHAAAAMAAJ,2.3,0.038
U_0056,IQKqlAEACAAJ,2.6,0.02
U_0056,-y768weI0iQC,2.7,0.291
U_0056,bxahDwAAQBAJ,3.0,0.004
U_0056,XKFDWoh1EdwC,3.0,0.291
U_0056,7KoHDheyeLwC,2.8,0.017
U_0056,bBHnjgEACAAJ,2.7,0.032
U_0056,21YlBAAAQBAJ,3.2,0.062
U_0056,MfmOHAAACAAJ,2.5,0.007
U_0056,1lJmPwAACAAJ,2.4,0.007
U_0056,Yb4lzgEACAAJ,2.5,0.223
U_0056,ua5XSmTrqjgC,3.3,0.062
U_0056,ZfH5ngEACAAJ,2.3,0.071
U_0056,Y4kcmQEACAAJ,3.4,0.291
U_0056,snMOU7EnX0kC,2.7,0.007
U_0056,4eYotH2UnlwC,2.7,0.062
U_0057,uZEkAAAAQBAJ,3.4,0.173
U_0057,vc6kDwAAQBAJ,2.9,0.179
U_0057,Px35248-60MC,3.3,0.002
U_0057,UYIrAQAAMAAJ,3.3,0.173
U_0057,ATKQDwAAQBAJ,3.0,0.003
U_0057,dPs8xPp_66QC,2.6,0.179
U_0057,-1zezQEACAAJ,2.8,0.24
U_0057,WXTWAAAAMAAJ,3.2,0.091
U_0057,OEO5ljFBBCcC,3.4,0.24
U_0057,vvMB0AEACAAJ,3.3,0.24
U_0057,OqW7183UykkC,3.3,0.173
U_0057,gOy07Z1AAR8C,3.2,0.091
U_0057,uzxdQTUDrkkC,3.2,0.067
U_0057,5EnI2B7dabQC,2.9,0.067
U_0057,qjFlYdAhCiAC,2.8,0.173
U_0057,rVjOh08C6KIC,3.0,0.173
U_0057,qZaPtAEACAAJ,3.1,0.24
U_0057,lpIW0AEACAAJ,4.1,0.24
U_0058,X2hjAwAAQBAJ,3.9,0.203
U_0058,QBOjAQAACAAJ,3.2,0.01
U_0058,hsJVQMQHlc4C,3.4,0.075
U_0058,pQcjlDMjXFoC,3.1,0.017
U_0058,IdAmDwAAQBAJ,3.7,0.189
U_0058,0zWbv25MEzkC,3.7,0.203
U_0058,QlP3zgEACAAJ,3.4,0.061
U_0058,s5ulrjc71nIC,3.2,0.082
U_0058,b4Zspui3ekgC,3.4,0.082
U_0058,Gtg8AAAAIAAJ,3.5,0.061
U_0058,mWI7EAAAQBAJ,3.3,0.189
U_0058,2f69mKhTDNQC,3.2,0.017
U_0058,1KUS-cBJmqoC,3.7,0.189
U_0058,OqW7183UykkC,3.4,0.073
U_0058,dhtB6wh57roC,3.2,0.061
U_0058,a8HHtwEACAAJ,4.1,0.113
U_0058,YWRoAAAAMAAJ,3.6,0.189
U_0058,4OpPEQAAQBAJ,3.4,0.189
U_0058,856vVL1LkCkC,3.5,0.189
U_0058,Mt90K-0Jty4C,3.3,0.082
U_0058,0mUTDxfv6BgC,2.9,0.01
U_0058,i51DCgAAQBAJ,3.2,0.075
U_0059,CcH9EAAAQBAJ,4.0,0.066
U_0059,ReiXDAAAQBAJ,3.0,0.028
U_0059,A0i1qocdUhEC,2.9,0.002
U_0059,z1okAQAAMAAJ,3.5,0.03
U_0059,HZFBWfxTeksC,3.8,0.131
U_0059,BsrkhbBb_ioC,3.8,0.019
U_0059,FD72ekYZqIkC,4.0,0.131
U_0059,Y4kcmQEACAAJ,3.6,0.025
U_0059,ijGgDwAAQBAJ,3.6,0.009
U_0059,omSBEQAAQBAJ,3.4,0.097
U_0059,f2v68ta2PMEC,3.2,0.088
U_0059,JelhEQAAQBAJ,3.8,0.128
U_0059,dYMS5W6_Lb0C,3.0,0.019
U_0059,LeqhDwAAQBAJ,3.4,0.01
U_0059,z5kv7iMeePwC,3.7,0.128
U_0059,Gc7TswEACAAJ,3.2,0.098
U_0059,MFaW0YdVOZQC,3.7,0.028
U_0059,UY7bjfq3mYkC,4.2,0.131
U_0060,ylLoGsee8YcC,3.1,0.113
U_0060,nVnaCwAAQBAJ,2.9,0.113
U_0060,owYUDAAAQBAJ,2.8,0.079
U_0060,KmDQQgAACAAJ,3.2,0.113
U_0060,2bTTRDkTB4sC,3.0,0.039
U_0060,sUYDQIXSEtoC,2.7,0.018
U_0060,4eYotH2UnlwC,2.9,0.093
U_0060,w3mAEAAAQBAJ,3.3,0.093
U_0060,yVt0swEACAAJ,3.1,0.093
U_0060,npDx7Bp0ZtwC,3.3,0.142
U_0060,Wk3hAAAAMAAJ,3.2,0.019
U_0060,ujfQK2PvUrUC,2.7,0.069
U_0060,lgUhtwEACAAJ,3.2,0.042
U_0061,YlEur3srE00C,2.9,0.064
U_0061,snMOU7EnX0kC,3.2,0.128
U_0061,Kn-rpZFcWeUC,3.5,0.032
U_0061,TrprUAGzVa0C,3.0,0.003
U_0061,IEsSJwTJztAC,3.4,0.183
U_0061,Mw4TAQAAMAAJ,3.3,0.04
U_0061,21NGAAAAYAAJ,3.2,0.24
U_0061,N8LS0b0_bvUC,3.3,0.023
U_0061,Ko4tAAAAYAAJ,3.7,0.183
U_0061,mWuHAAAAMAAJ,2.5,0.023
U_0061,k5qgGcZVOugC,3.2,0.24
U_0061,3e2L0Nt6NgQC,3.6,0.037
U_0061,7SMGgsj2OxwC,2.4,0.005
U_0061,T6uL_5tTspgC,3.1,0.183
U_0061,RReJCgAAQBAJ,3.4,0.24
U_0061,2yifhpg_u5AC,2.7,0.005
U_0061,bl_cDAAAQBAJ,3.5,0.064
U_0061,HmD99eLenMwC,3.4,0.023
U_0061,YYwazgEACAAJ,3.0,0.065
U_0061,0c59AAAAMAAJ,2.9,0.04
U_0062,fBp6Dwx9p5EC,3.0,0.089
U_0062,Yi9CPgAACAAJ,2.8,0.022
U_0062,SWRzxdRT70EC,2.7,0.033
U_0062,6HdQAAAAMAAJ,3.1,0.034
U_0062,Tbl6VNGP2XwC,2.7,0.036
U_0062,mWuHAAAAMAAJ,2.2,0.061
U_0062,LxyyzgEACAAJ,2.4,0.02
U_0062,S7TQixYMzhEC,2.5,0.073
U_0063,h68vDwAAQBAJ,2.7,0.067
U_0063,Sjr2DwAAQBAJ,3.1,0.027
U_0063,i2GcPwAACAAJ,3.0,0.137
U_0063,hsDtAAAAMAAJ,2.6,0.06
U_0063,5rwAAAAACAAJ,2.8,0.077
U_0063,6zTDrQEACAAJ,2.6,0.03
U_0063,40R25CIUuEEC,2.9,0.065
U_0063,3tvDNQAACAAJ,3.1,0.056
U_0063,lpIW0AEACAAJ,3.6,0.168
U_0063,UGUahZnpa0MC,2.8,0.137
U_0063,01UfVvh3xXIC,2.6,0.046
U_0063,AauUSQAACAAJ,2.5,0.077
U_0063,iFhFEAAAQBAJ,2.6,0.027
U_0063,oh-5AAmboMUC,2.2,0.02
U_0063,xvH0swEACAAJ,3.4,0.056
U_0063,CNkDAQAAIAAJ,2.2,0.025
U_0064,f36xnlfQyDwC,3.7,0.161
U_0064,ijGgDwAAQBAJ,3.6,0.032
U_0064,_hlrPwAACAAJ,4.1,0.161
U_0064,yvoYQVySRHUC,3.3,0.021
U_0064,RW9xER26nBcC,3.7,0.134
U_0064,Y12-OQ5BDjcC,3.5,0.053
U_0064,ZpinPwAACAAJ,3.1,0.046
U_0064,xOnhG9tidGsC,3.1,0.03
U_0064,Y72rtTlfGgAC,3.1,0.134
U_0064,R12kzgEACAAJ,3.2,0.0
U_0064,tcVTC9XJN-8C,3.8,0.134
U_0064,vwt6of7puqwC,3.3,0.053
U_0064,bxahDwAAQBAJ,3.7,0.007
U_0064,3tvDNQAACAAJ,4.0,0.086
U_0064,7KoHDheyeLwC,3.6,0.131
U_0065,VwWwQgAACAAJ,3.8,0.144
U_0065,FoyhSrj6RFsC,4.1,0.051
U_0065,RW9xER26nBcC,3.7,0.015
U_0065,8yhFDwAAQBAJ,3.3,0.014
U_0065,yrsxbLdWuyMC,3.6,0.051
U_0065,qoG8asWZRGoC,3.9,0.16
U_0065,kXPhCgAAQBAJ,3.5,0.018
U_0065,h_rXAAAAMAAJ,3.6,0.001
U_0065,T9zgLqjIircC,3.8,0.017
U_0065,SUmHDwAAQBAJ,3.9,0.16
U_0065,S7TQixYMzhEC,3.7,0.165
U_0065,BKjCQgAACAAJ,3.5,0.051
U_0065,4TtmtWzIIpsC,3.7,0.016
U_0066,inND87EFFF4C,3.5,0.265
U_0066,GZAoAQAAIAAJ,3.3,0.085
U_0066,0mpRs7nnKFoC,2.9,0.051
U_0066,d2EGay2vA_AC,3.0,0.082
U_0066,Pepy2_OXEe4C,3.7,0.265
U_0066,Vnl9AAAAMAAJ,3.1,0.054
U_0066,VTu8i9vGUksC,2.8,0.085
U_0066,TrprUAGzVa0C,3.1,0.022
U_0066,zswlAQAAMAAJ,3.1,0.117
U_0066,dDiH6lyeyYcC,3.3,0.0
U_0066,WdM_qxJq8T8C,3.3,0.085
U_0066,5znhAAAAMAAJ,3.3,0.054
U_0066,nWko0AEACAAJ,3.2,0.0
U_0066,n3t4b6GUlhAC,3.0,0.001
U_0066,3gGib83eqaAC,3.0,0.082
U_0066,07KIj2s9GzYC,2.7,0.006
U_0066,a9VxKgui0mEC,2.9,0.117
U_0066,wca9BwAAQBAJ,3.2,0.095
U_0066,gijG7fSwvjAC,3.0,0.06
U_0066,G3KPEAAAQBAJ,3.4,0.265
U_0066,0mUTDxfv6BgC,2.9,0.095
U_0066,2nvOJmqNqGMC,3.1,0.041
U_0066,XmZxj84kdV0C,3.7,0.117
U_0067,EjRyDwAAQBAJ,3.6,0.123
U_0067,RzZurrDT_6EC,3.2,0.043
U_0067,Aa-YxwEACAAJ,3.6,0.036
U_0067,znLhAAAAMAAJ,3.0,0.051
U_0068,KS-6XrdalGkC,3.4,0.047
U_0068,Kn-rpZFcWeUC,3.7,0.004
U_0068,qMikAwAAQBAJ,3.6,0.08
U_0068,Yi9CPgAACAAJ,3.3,0.003
U_0068,m-3GsxecmzoC,2.9,0.08
U_0068,sb9yPwAACAAJ,3.3,0.08
U_0068,_nXNDgAAQBAJ,3.4,0.105
U_0068,xFIN97PzxxYC,3.6,0.08
U_0068,U4ArAQAAMAAJ,3.5,0.157
U_0068,pxtcAAAAMAAJ,2.5,0.013
U_0068,j-8WEAAAQBAJ,3.3,0.157
U_0068,q84aaMuvup4C,2.9,0.105
U_0068,a9VxKgui0mEC,3.1,0.114
U_0068,NOh8kgEACAAJ,3.3,0.016
U_0068,4IvL1DHwlycC,3.2,0.081
U_0068,ujfQK2PvUrUC,3.1,0.105
U_0068,60TnngEACAAJ,3.5,0.157
U_0068,lyr3DwAAQBAJ,3.7,0.114
U_0068,w3mAEAAAQBAJ,3.4,0.01
U_0068,CnS7AAAAIAAJ,3.5,0.105
U_0068,Q2RxAAAAIAAJ,3.2,0.004
U_0068,IuGHDQAAQBAJ,3.3,0.064
U_0068,Mmtn9-YpF6EC,3.2,0.081
U_0068,sWPBQQ5vl2MC,2.9,0.047
U_0068,e8IPDgAAQBAJ,3.4,0.02
U_0069,LnZTAAAAMAAJ,2.8,0.028
U_0069,FTK3NXqSWSAC,3.2,0.055
U_0069,00rsK2Y98gQC,2.2,0.053
U_0069,As6czwEACAAJ,2.9,0.059
U_0070,_rTZCwAAQBAJ,3.0,0.054
U_0070,qY_yOwHg_WYC,3.0,0.101
U_0070,8yhFDwAAQBAJ,2.9,0.037
U_0070,bNCvyLxEAXgC,2.7,0.037
U_0070,Px35248-60MC,3.8,0.104
U_0070,g63qBgAAQBAJ,3.2,0.104
U_0071,WdM_qxJq8T8C,3.9,0.067
U_0071,YlEur3srE00C,3.7,0.095
U_0071,Wk3hAAAAMAAJ,4.1,0.067
U_0071,Yb4lzgEACAAJ,3.2,0.082
U_0071,-1zezQEACAAJ,3.1,0.009
U_0071,2H6A_c8fMbsC,3.7,0.01
U_0071,ZwoQBVIzOoQC,3.5,0.099
U_0071,01N88IPrDnYC,4.1,0.106
U_0071,B0iWvgEACAAJ,3.6,0.092
U_0071,bl_cDAAAQBAJ,4.2,0.095
U_0071,ySpFz9HNFHkC,3.3,0.064
U_0071,pWvEjwEACAAJ,3.7,0.095
U_0071,3QTXAQAAQBAJ,3.7,0.008
U_0071,FD72ekYZqIkC,4.1,0.067
U_0071,ZpNWAAAAYAAJ,3.7,0.024
U_0071,hDhPp1nFjFYC,3.5,0.058
U_0071,y-_LAgAAQBAJ,3.8,0.02
U_0071,3tvDNQAACAAJ,4.3,0.099
U_0071,QvtHgxGTApcC,3.9,0.064
U_0071,LtiQvwEACAAJ,3.3,0.064
U_0071,mLjfAAAAMAAJ,3.9,0.095
U_0071,cphUEAAAQBAJ,4.1,0.008
U_0071,8U8ObTP81QsC,3.8,0.095
U_0071,R3IkAQAAMAAJ,3.9,0.067
U_0071,_hlrPwAACAAJ,4.3,0.092
U_0071,rbbY0J7dpZkC,3.4,0.001
U_0071,n3t4b6GUlhAC,3.6,0.01
U_0071,yxhpPgAACAAJ,4.3,0.099
U_0071,J9XOHAAACAAJ,4.0,0.009
U_0072,A-AS46wG0p8C,2.4,0.104
U_0072,mWI7EAAAQBAJ,3.2,0.18
U_0072,Gc7TswEACAAJ,3.0,0.163
U_0072,vwVsEM8mXWYC,3.3,0.18
U_0072,ty3lHncLD48C,3.4,0.11
U_0072,iYrf0eWxx_AC,3.3,0.163
U_0072,UPOqxAEACAAJ,3.0,0.163
U_0072,_MRQ46NLr08C,2.8,0.075
U_0072,RW9xER26nBcC,3.4,0.11
U_0072,m4jGrQEACAAJ,3.3,0.0
U_0072,xeDDCQAAQBAJ,3.0,0.18
U_0072,BWgIFhncP2sC,3.0,0.104
U_0072,4OpPEQAAQBAJ,3.2,0.18
U_0072,VfQZ0QEACAAJ,2.5,0.089
U_0072,pJlQAgAAQBAJ,3.2,0.089
U_0072,GZAoAQAAIAAJ,3.3,0.079
U_0072,snMOU7EnX0kC,3.0,0.001
U_0072,-5IjAhgWwrYC,3.0,0.104
U_0072,fBp6Dwx9p5EC,3.4,0.075
U_0073,4IvL1DHwlycC,3.6,0.025
U_0073,i51DCgAAQBAJ,3.6,0.024
U_0073,oRgZyxrB6ZEC,3.5,0.026
U_0073,D03uAAAAMAAJ,3.6,0.025
U_0073,FqK0DgAAQBAJ,3.6,0.063
U_0073,ZpinPwAACAAJ,3.6,0.122
U_0073,yVt0swEACAAJ,3.9,0.108
U_0074,8YX2QwGgD8AC,1.7,0.043
U_0074,u-GNHFScLgUC,1.6,0.063
U_0074,bz1jvgEACAAJ,2.5,0.099
U_0074,EjRyDwAAQBAJ,2.0,0.043
U_0074,ZAr2xgEACAAJ,2.0,0.109
U_0074,vQdXswEACAAJ,2.5,0.098
U_0074,8yhFDwAAQBAJ,1.8,0.063
U_0074,00rsK2Y98gQC,1.4,0.063
U_0075,RNmODAAAQBAJ,3.6,0.081
U_0075,AauUSQAACAAJ,3.2,0.019
U_0075,MAz5OAAACAAJ,3.5,0.095
U_0075,GFkzAQAAMAAJ,3.5,0.071
U_0075,m7pXjwEACAAJ,3.9,0.039
U_0075,omSBEQAAQBAJ,3.4,0.097
U_0076,1IEhyG44uMEC,3.1,0.04
U_0076,IuGHDQAAQBAJ,3.2,0.092
U_0076,YYwazgEACAAJ,3.1,0.071
U_0076,07KIj2s9GzYC,2.8,0.015
U_0076,Aa-YxwEACAAJ,3.2,0.05
U_0076,IJyyDQAAQBAJ,3.3,0.071
U_0076,kVyQEAAAQBAJ,3.1,0.03
U_0077,Gci_x8vYZbUC,2.9,0.0
U_0077,9VOHMgEACAAJ,2.6,0.058
U_0077,_6lJEAAAQBAJ,3.5,0.04
U_0077,n96dAgAAQBAJ,2.8,0.06
U_0077,lpIW0AEACAAJ,3.8,0.064
U_0077,iYrf0eWxx_AC,3.0,0.061
U_0077,2zs_gq_DPC4C,3.2,0.214
U_0077,cod9AAAAMAAJ,3.5,0.064
U_0077,gP3UiUyOTugC,3.2,0.214
U_0077,mmcQAQAAIAAJ,3.0,0.064
U_0077,8yhFDwAAQBAJ,2.8,0.099
U_0077,Y4kcmQEACAAJ,3.1,0.0
U_0077,oLr2iVoNENAC,3.0,0.068
U_0077,W3RaAAAAMAAJ,2.7,0.018
